Exchange Current Density,Log10 ECD,reacting element,concentration (M),electrons transferred,Std Reduction Pot,Ionization energy (eV),Atomic radius,Atomic mass,Atomic volume cm3/mol),Dipole polarizability (au),Electron affinity (eV),Allen Electronegativity (eV),Ghosh Electronegativity,Pauling Electronegativity,Ionic radius (pm),Cohesive Energy (eV/atom),,,
5.40E-06,-5.26760624,Pt,1,2,1.188,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
8.16E-07,-6.088309841,Pt,1,2,1.188,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
6.60E-05,-4.180456064,Pt,1,2,1.188,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E-05,-4.698970004,Pt,1,2,1.188,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
4.64E-05,-4.333482019,Pt,1,2,1.188,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
9.26E-06,-5.033389013,Pt,1,2,1.188,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
4.90E-05,-4.30980392,Pt,1,1,,8.95883,135,195.084,9.1,48,2.128,10.16,0.25691,2.2,60,5.84,,,1
,,,,,,,,,,,,,,,,,,,1
5.18E-07,-6.28567024,Ru,1,1,0.249,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
1.16E+02,2.064457989,Ru,1,1,0.249,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
2.40E-01,-0.619788758,Ru,1,2,,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
2.40E-01,-0.619788758,Ru,1,3,,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
2.60E-01,-0.585026652,Ru,1,3,,7.3605,130,101.07,8.3,72,1.05,9.1,0.1376494,2.2,68,6.74,,,1
,,,,,,,,,,,,,,,,,,,1
5.00E-04,-3.301029996,Ti,1,2,-1.63,6.82812,140,47.867,10.6,100,0.079,8.17,0.1233637,1.54,86,4.85,,,1
,,,,,,,,,,,,,,,,,,,1
1.04E-06,-5.982966661,V,1,1,,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
1.56E-10,-9.806875402,V,1,1,,6.746187,135,50.9415,8.35,87,0.525,9.063,0.1273344,1.63,79,5.31,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
7.80E-05,-4.107905397,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-04,-4,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
7.80E-06,-5.107905397,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E-05,-4.698970004,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.70E-07,-6.431798276,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
9.10E-07,-6.040958608,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.00E-06,-6,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.12E-06,-5.950781977,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.38E-06,-5.860120914,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.03E-06,-5.987162775,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
4.40E-06,-5.356547324,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
8.70E-06,-5.060480747,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.00E-06,-6,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
8.50E-05,-4.070581074,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
4.90E-05,-4.30980392,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
2.57E-05,-4.590066877,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.10E-05,-4.958607315,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.00E-05,-5,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
4.67E-06,-5.330683119,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
5.58E-06,-5.253365801,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.26E-05,-4.899629455,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.55E-05,-4.449771647,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.29E-04,-3.88941029,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
4.26E-04,-3.370590401,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.10E-03,-2.508638306,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
2.34E-06,-5.630784143,H,0.01,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.51E-04,-3.821023053,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
5.50E-05,-4.259637311,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.81E-05,-4.55129368,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
5.50E-05,-4.259637311,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.21E-04,-3.91721463,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.24E-04,-3.649751982,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.20E-01,-0.657577319,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
8.20E-02,-1.086186148,Cu,1,2,0.3419,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
,,,,,,,,,,,,,,,,,,,1
7.40E-02,-1.13076828,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
5.50E-02,-1.259637311,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
7.40E-02,-1.13076828,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.50E-02,-1.455931956,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
2.20E-02,-1.657577319,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.70E-02,-1.769551079,Zn,1,2,-0.762,9.394199,135,65.38,9.2,38.67,,9.395,0.1551518,1.65,60,1.35,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-01,-1,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.80E-01,-0.744727495,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.70E-02,-1.769551079,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
2.70E-02,-1.568636236,Fe,1,2,-0.44,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
4.40E-01,-0.356547324,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
2.20E-01,-0.657577319,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
1.90E-01,-0.721246399,S,1,2,0.14,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
1.90E-01,-0.721246399,S,1,3,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
1.00E-01,-1,S,1,2,0.14,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
,,,,,,,,,,,,,,,,,,,1
7.70E-02,-1.113509275,S,1,4,0.5,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
,,,,,,,,,,,,,,,,,,,1
4.40E-01,-0.356547324,S,1,2,0.14,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
,,,,,,,,,,,,,,,,,,,1
4.60E-02,-1.337242168,S,1,3,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E-01,-0.698970004,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
1.40E-02,-1.853871964,S,1,2,0.14,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E-01,-0.698970004,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
,,,,,,,,,,,,,,,,,,,1
4.00E-01,-0.397940009,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
2.20E-01,-0.657577319,S,1,2,0.14,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
4.50E-02,-1.346787486,S,1,2,0.14,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
6.20E-02,-1.207608311,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
1.60E+00,0.204119983,S,1,1,,10.36001,100,32.06,15.5,19.4,2.07710403,15.31,0.23596,2.58,184,2.85,,,1
2.20E+00,0.342422681,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.00E-02,-1.522878745,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
2.60E-01,-0.585026652,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.10E-01,-0.508638306,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.10E-02,-1.508638306,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.80E-01,-0.744727495,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
8.70E-02,-1.060480747,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.70E-01,-0.769551079,Fe,0.0002,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
4.00E-02,-1.397940009,Fe,0.0005,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
3.40E-02,-1.468521083,Fe,0.001,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
3.60E-04,-3.443697499,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
6.00E-04,-3.22184875,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
7.60E-04,-3.119186408,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
2.49E-02,-1.603800653,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.30E-02,-1.48148606,H,1,2,,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.40E-01,-0.853871964,Fe,0.0002,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
3.20E-02,-1.494850022,Fe,0.0005,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
3.60E-02,-1.443697499,Fe,0.001,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
3.60E-04,-3.443697499,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
9.80E-04,-3.008773924,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.35E-03,-2.869666232,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.90E-01,-0.721246399,H,1,2,,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.87E-02,-1.412289035,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.04E-07,-6.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.10E-04,-3.677780705,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
4.50E-04,-3.346787486,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
8.30E-04,-3.080921908,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.11E-07,-6.507239611,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
8.29E-09,-8.081445469,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.15E-07,-6.381951903,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.26E-09,-8.139063379,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
2.07E-09,-8.684029655,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.87E-07,-6.728158393,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.63E-07,-6.440093375,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
9.33E-08,-7.030118356,Cu,1,1,0.52,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
8.29E-08,-7.081445469,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
-1.50E-01,,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.07E-07,-6.684029655,Cu,1,1,0.52,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
3.11E-07,-6.507239611,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.15E-08,-7.381951903,Mg,1,2,-2.372,7.646235,150,24.305,14,71.2,,7.646,0.121644,1.31,57,1.51,,,1
,,,,,,,,,,,,,,,,,,,1
1.87E-07,-6.728158393,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.63E-07,-6.440093375,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
8.29E-08,-7.081445469,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-08,-7.982966661,Cu,1,2,0.3419,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
5.70E-07,-6.244125144,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.15E-08,-7.381951903,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.07E-08,-7.684029655,Cu,1,2,0.3419,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
4.15E-08,-7.381951903,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.81E-08,-7.742321425,Cu,1,2,0.3419,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
,,,,,,,,,,,,,,,,,,,1
3.11E-08,-7.507239611,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.67E-08,-7.330683119,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.56E-08,-7.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.78E-09,-8.109020403,Cu,1,2,0.3419,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
2.59E-09,-8.586700236,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
5.70E-09,-8.244125144,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
7.26E-10,-9.139063379,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
5.18E-10,-9.28567024,Cu,1,2,0.3419,7.72638,135,63.546,7.1,46.5,1.235,10.96,0.1511716,1.9,46,3.49,,,1
4.30E-01,-0.366531544,Fe,0.0005,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
1.90E-01,-0.721246399,Fe,0.001,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
3.80E-03,-2.420216403,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.10E-02,-1.958607315,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-01,-1,K,1,1,-2.931,4.340664,220,39.0983,45.3,289.7,0.50147,4.34,0.0981896,0.82,137,0.934,,,1
6.50E-01,-0.187086643,K,1,1,-2.931,4.340664,220,39.0983,45.3,289.7,0.50147,4.34,0.0981896,0.82,137,0.934,,,1
,,,,,,,,,,,,,,,,,,,1
8.10E-01,-0.091514981,K,1,1,-2.931,4.340664,220,39.0983,45.3,289.7,0.50147,4.34,0.0981896,0.82,137,0.934,,,1
,,,,,,,,,,,,,,,,,,,1
1.33E+00,0.123851641,K,1,1,-2.931,4.340664,220,39.0983,45.3,289.7,0.50147,4.34,0.0981896,0.82,137,0.934,,,1
4.60E-03,-2.337242168,Fe,0.1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
2.20E-03,-2.657577319,Fe,0.01,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
,,,,,,,,,,,,,,,,,,,1
4.60E-04,-3.337242168,Fe,1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
3.16E-04,-3.500312917,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.16E-04,-3.500312917,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.16E-04,-3.500312917,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.16E-04,-3.500312917,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
1.40E-05,-4.853871964,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
3.70E-03,-2.431798276,C,1,2,-0.11,11.2603,70,12.011,5.3,11.3,1.262119,15.05,0.224776,2.55,8,7.37,,,1
1.50E-06,-5.823908741,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.20E-04,-3.494850022,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
3.50E-05,-4.455931956,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
4.00E-07,-6.397940009,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
2.30E-06,-5.638272164,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-04,-4,H,0.0055,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
,,,,,,,,,,,,,,,,,,,1
2.40E-04,-3.619788758,H,1,1,0,13.59843,25,1.008,14.1,4.50711,0.754195,13.61,0.2638,2.2,38,0,,,1
5.90E-01,-0.229147988,Rb,1,1,-2.98,4.177128,235,85.4678,55.9,319.8,0.48592,4.177,0.104686,0.82,152,0.852,,,1
,,,,,,,,,,,,,,,,,,,1
8.20E-01,-0.086186148,Rb,1,1,-2.98,4.177128,235,85.4678,55.9,319.8,0.48592,4.177,0.104686,0.82,152,0.852,,,1
,,,,,,,,,,,,,,,,,,,1
6.53E-03,-2.185086819,Fe,0.1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
7.55E-03,-2.122053048,Fe,0.1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
8.67E-03,-2.061980903,Fe,0.1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
9.66E-03,-2.015022874,Fe,0.1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
1.08E-02,-1.966576245,Fe,0.1,1,0.771,7.902468,140,55.845,7.1,62,0.151,10.64,0.1392532,1.83,63,4.28,,,1
1.10E-02,-1.958607315,Ag,1,1,0.7996,7.576234,160,107.8682,10.3,55,1.302,11.05,0.1472165,1.93,67,2.95,,,1
1.09E-03,-2.962573502,Ag,0.33,1,0.7996,7.576234,160,107.8682,10.3,55,1.302,11.05,0.1472165,1.93,67,2.95,,,1
2.40E+01,1.380211242,Ag,1,1,0.7996,7.576234,160,107.8682,10.3,55,1.302,11.05,0.1472165,1.93,67,2.95,,,1
1.00E-01,-1,Ag,0.2,1,0.7996,7.576234,160,107.8682,10.3,55,1.302,11.05,0.1472165,1.93,67,2.95,,,1
7.60E-03,-2.119186408,Ag,0.33,1,0.7996,7.576234,160,107.8682,10.3,55,1.302,11.05,0.1472165,1.93,67,2.95,,,1
